,Summary,Precip Type,Temp,el_power,Humidty
670,1000,1000,110.466667,5790,3595.72
671,2000,1000,110.25,5850,3557.78
672,1000,1000,109.355556,5880,3263.97
673,5000,1000,108.311111,5880,2899.58
674,5000,1000,108.811111,5880,3074.02
675,5000,1000,108.733333,5790,2862.83
676,2000,1000,111.933333,5790,4099.58
677,2000,1000,114.516667,5520,4754.5
678,2000,1000,118.733333,5040,5602.02
679,2000,1000,120.027778,4800,5703.91
680,2000,1000,121.038889,4650,5804.63
681,2000,1000,120.738889,4380,5389.62
682,2000,1000,122.316667,4440,5879.1
683,2000,1000,122.111111,4500,5903.67
684,2000,1000,122.733333,4140,5584.22
685,2000,1000,122.777778,4110,5554.59
686,2000,1000,121.216667,4230,5324.96
687,2000,1000,120.183333,4350,5209.32
688,2000,1000,118.011111,5040,5386.04
689,2000,1000,117.422222,4950,5116.91
690,2000,1000,113.961111,5460,4522.84
691,2000,1000,113.288889,5670,4470.65
692,2000,1000,112.322222,5670,4145.44
693,2000,1000,111.116667,5850,3858.59
694,2000,1000,110.533333,5850,3656.12
695,1000,1000,112.383333,5400,3967.62
696,2000,1000,109.861111,5880,3440.34
697,2000,1000,108.872222,5850,3079.55
698,2000,1000,108.672222,5820,2994.69
699,5000,1000,107.688889,6000,2737.24
700,1000,1000,110.911111,5970,3864.93
701,1000,1000,114.838889,5460,4807.21
702,1000,1000,118.8,4950,5521.56
703,1000,1000,121.094444,4470,5594.67
704,2000,1000,122.027778,4470,5842.21
705,2000,1000,122.827778,4410,5973.12
706,2000,1000,122.916667,4110,5588.46
707,2000,1000,123.916667,4110,5832.32
708,2000,1000,123.911111,4200,5958.65
709,2000,1000,123.933333,4110,5836.38
710,2000,1000,123.916667,3960,5619.46
711,2000,1000,122.822222,4320,5849.79
712,2000,1000,121.227778,4440,5592.25
713,2000,1000,119.077778,4530,5127.73
714,2000,1000,117.061111,4890,4950.11
715,1000,1000,114.905556,5160,4563.48
716,1000,1000,113.083333,5610,4354.92
717,1000,1000,112.711111,5670,4276.27
718,1000,1000,112.127778,5670,4080.03
719,1000,1000,111.811111,5520,3868.38
720,1000,1000,112.016667,5400,3850.14
721,1000,1000,112.044444,5400,3859.04
722,2000,1000,110.627778,5580,3518.64
723,1000,1000,109.911111,5970,3294.25
724,3000,1000,112.555556,5700,4246.29
725,2000,1000,115.005556,5340,4754.36
726,2000,1000,117.338889,5220,5370.2
727,2000,1000,119.1,5010,5677.67
728,2000,1000,121.261111,4710,5941.63
729,2000,1000,122.411111,4620,6143.33
730,3000,1000,122.938889,4500,6124.68
731,3000,1000,123.927778,4410,6260.94
732,3000,1000,123.961111,4410,6269.66
733,3000,1000,123.961111,4140,5885.81
734,3000,1000,123.111111,4260,5841.56
735,3000,1000,122.822222,4320,5849.79
736,3000,1000,121.111111,4410,5523.93
737,3000,1000,118.188889,4740,5115.44
738,3000,1000,116.016667,5160,4903.66
739,2000,1000,115.466667,5160,4735.27
740,2000,1000,114.605556,5280,4575.63
741,1000,1000,113.311111,5460,4312.27
742,1000,1000,112.733333,5490,4147.76
743,2000,1000,113.788889,5310,4344.33
744,2000,1000,110.577778,5640,3539.75
745,2000,1000,110.483333,5760,3582.78
746,2000,1000,110.288889,5730,3498.02
747,1000,1000,109.972222,5760,3408.11
748,3000,1000,113.638889,5700,4612.67
749,3000,1000,116.738889,5220,5184.37
750,3000,1000,118.838889,4950,5532.98
751,3000,1000,121.161111,4770,5989.02
752,3000,1000,122.588889,4590,6151.86
753,3000,1000,122.894444,4440,6031.31
754,3000,1000,124.005556,4410,6281.29
755,3000,1000,124.005556,4050,5768.53
756,3000,1000,123.977778,4320,6145.98
757,3000,1000,125.044444,3960,5884.44
758,3000,1000,124.077778,4050,5785.89
759,3000,1000,122.383333,4350,5777.14
760,3000,1000,121.205556,4560,5737.38
761,3000,1000,118.261111,4860,5265.77
762,3000,1000,117.2,5010,5112.87
763,2000,1000,115.994444,5250,4982.27
764,1000,1000,115.961111,5370,5085.53
765,3000,1000,115.444444,5160,4728.47
766,2000,1000,114.372222,5250,4476.95
767,3000,1000,113.605556,5700,4601.4
768,2000,1000,112.822222,5460,4153.89
769,2000,1000,112.75,5490,4153.19
770,2000,1000,111.416667,5760,3901.76
771,2000,1000,112.333333,5580,4083.32
772,3000,1000,114.905556,5340,4722.68
773,3000,1000,115.894444,5220,4922.83
774,3000,1000,117.227778,5160,5274.46
775,3000,1000,117.827778,5190,5489.89
776,3000,1000,117.916667,5160,5485.37
777,3000,1000,119.055556,5010,5664.45
778,3000,1000,120.144444,5010,5988.14
779,3000,1000,120.261111,4860,5842.49
780,3000,1000,121.205556,4860,6114.83
781,4000,1000,121.255556,5010,6318.43
782,4000,1000,120.233333,4980,5978.55
783,4000,1000,119.077778,5130,5806.89
784,3000,1000,117.944444,5310,5653.58
785,3000,1000,115.494444,5460,5019.58
786,3000,1000,114.144444,5670,4758.47
787,3000,1000,114.538889,5580,4813.54
788,3000,1000,114.138889,5580,4681.1
789,3000,1000,113.4,5700,4531.88
790,3000,1000,113.427778,5700,4541.27
791,2000,1000,111.588889,5220,3589.31
792,3000,1000,114.422222,5490,4697.89
793,3000,1000,113.916667,5580,4607.53
794,3000,1000,113.4,5700,4531.88
795,4000,1000,113.866667,5700,4689.71
796,3000,1000,114.905556,5520,4881.87
797,3000,1000,115.933333,5220,4934.87
798,3000,1000,117.127778,4950,5030.43
799,3000,1000,118.75,4740,5273.25
800,3000,1000,118.961111,4800,5400.12
801,3000,1000,119.994444,4620,5480.88
802,3000,1000,121.111111,4500,5636.67
803,3000,1000,121.094444,4380,5482.02
804,2000,1000,121.177778,4290,5390.59
805,2000,1000,121.227778,4230,5327.75
806,2000,1000,120.1,4350,5187.81
807,3000,1000,119.027778,4530,5114.29
808,3000,1000,117.85,4770,5051.91
809,3000,1000,116.261111,4980,4804.83
810,2000,1000,114.983333,5160,4587.3
811,3000,1000,114.466667,4950,4248.86
812,2000,1000,113.944444,4800,3971.38
813,2000,1000,112.316667,4950,3617.41
814,2000,1000,111.761111,4980,3475.17
815,3000,1000,110.827778,4860,3122.3
816,2000,1000,110.138889,5190,3122.17
817,2000,1000,110.627778,5130,3234.88
818,2000,1000,110.605556,5070,3190.36
819,3000,1000,110.072222,5130,3065.78
820,3000,1000,111.161111,5130,3397.22
821,2000,1000,112.888889,5010,3831.35
822,1000,1000,115.05,4800,4286.24
823,3000,1000,115.161111,4770,4290.9
824,3000,1000,116.272222,4680,4518.47
825,3000,1000,117.8,4380,4625.86
826,3000,1000,117.938889,4380,4661.96
827,3000,1000,118.855556,4230,4732.37
828,3000,1000,117.988889,4290,4578.89
829,3000,1000,117.961111,4530,4827.59
830,3000,1000,117.361111,4410,4542.71
831,3000,1000,116.25,4560,4396.6
832,3000,1000,114.122222,4410,3695.22
833,3000,1000,112.95,4650,3572.9
834,3000,1000,112.244444,4560,3312.86
835,3000,1000,111.688889,4710,3266.58
836,3000,1000,111.155556,4770,3157.25
837,3000,1000,111.6,4710,3241.74
838,3000,1000,111.022222,4800,3139.13
839,3000,1000,111.888889,4800,3385.96
840,3000,1000,110.416667,4920,3040.83
841,3000,1000,110.3,5010,3061.78
842,3000,1000,109.483333,5160,2599.81
843,3000,1000,109.772222,5040,2647.33
844,3000,1000,110.933333,5010,3250.04
845,3000,1000,111.655556,4980,3443.98
846,3000,1000,113.938889,4650,3845.74
847,3000,1000,115.027778,4620,4119.41
848,3000,1000,116.038889,4410,4196.74
849,3000,1000,115.227778,4530,4092.92
850,3000,1000,116.205556,4320,4153.81
851,2000,1000,117.3,4290,4403.54
852,2000,1000,117.777778,4290,4525.16
853,2000,1000,117.8,4140,4372.39
854,2000,1000,117.261111,4170,4270.74
855,3000,1000,117.2,4140,4225.01
856,3000,1000,115.022222,4350,3877.24
857,3000,1000,113.927778,4410,3644.34
858,3000,1000,112.366667,4710,3455.99
859,3000,1000,112.294444,4770,3479.57
860,3000,1000,112.788889,4680,3551.22
861,3000,1000,112.733333,4620,3490.46
862,3000,1000,112.688889,4680,3523.45
863,4000,1000,111.133333,5730,3785.11
864,3000,1000,111.6,4860,3344.98
865,3000,1000,111.088889,5130,3375.24
866,3000,1000,110.555556,5340,3344.42
867,4000,1000,111.066667,5310,3486.66
868,4000,1000,111.094444,5340,3515.16
869,4000,1000,112.05,5220,3732.13
870,1000,1000,112.155556,5190,3743.18
871,4000,1000,112.666667,5190,3900.57
872,4000,1000,112.811111,5220,3967.86
873,4000,1000,115.722222,4920,4589.63
874,4000,1000,115.7,5070,4722.87
875,4000,1000,114.955556,5310,4711.9
876,4000,1000,113.705556,5340,4342.47
877,4000,1000,112.711111,5490,4140.52
878,4000,1000,112.816667,5520,4197.71
879,4000,1000,112.222222,5580,4046.53
880,4000,1000,112.222222,5580,4046.53
881,3000,1000,111.35,5760,3878.98
882,3000,1000,111.094444,5790,3811.39
883,4000,1000,111.044444,5880,3853.19
884,4000,1000,111.216667,5790,3853.37
885,4000,1000,111.066667,5790,3801.84
886,4000,1000,110.994444,5790,3777.03
887,2000,1000,110.277778,5520,3366.18
888,4000,1000,110.9,5670,3666.98
889,4000,1000,110.95,5880,3820.24
890,4000,1000,111,5850,3818.1
891,3000,1000,111.044444,5790,3794.21
892,4000,1000,112.594444,5520,4124.93
893,3000,1000,112.65,5370,4030.54
894,3000,1000,113.75,5190,4234.18
895,3000,1000,114.861111,5040,4444.07
896,4000,1000,115.755556,5040,4711.54
897,3000,1000,114.933333,5040,4465.66
898,3000,1000,116.016667,5010,4761.11
899,3000,1000,116.155556,5010,4802.4
900,3000,1000,116.161111,5010,4804.05
901,4000,1000,117.2,4890,4990.41
902,2000,1000,117.144444,4890,4974.29
903,4000,1000,117.15,4770,4853.79
904,4000,1000,115.044444,5160,4606.01
905,4000,1000,114.061111,5310,4430.09
906,4000,1000,112.733333,5340,4034.43
907,4000,1000,113.244444,5220,4102.07
908,4000,1000,112.672222,5220,3924.84
909,4000,1000,111.666667,5280,3654.93
910,3000,1000,111.111111,5340,3520.44
911,3000,1000,110.616667,5580,3514.97
912,2000,1000,109.561111,5580,3054.21
913,2000,1000,109.538889,5610,3175.11
914,3000,1000,108.805556,5760,3009.39
915,4000,1000,109.05,5790,3109.04
916,3000,1000,111.138889,5430,3588.73
917,3000,1000,112.211111,5250,3803.76
918,3000,1000,112.944444,5160,3963.07
919,3000,1000,113.916667,4920,4062.55
920,3000,1000,116.077778,4680,4464.48
921,2000,1000,116.138889,4740,4538.9
922,3000,1000,116.255556,4710,4542.78
923,2000,1000,117.344444,4650,4785.33
924,2000,1000,117.311111,4710,4837.76
925,2000,1000,117.872222,4650,4930.95
926,2000,1000,117.466667,4650,4819.05
927,3000,1000,116.272222,5100,4923.97
928,3000,1000,115.183333,4980,4486.37
929,3000,1000,114.255556,5100,4313.73
930,3000,1000,113.75,5310,4332.07
931,4000,1000,113.127778,5340,4159.41
932,3000,1000,112.672222,5640,4240.63
933,3000,1000,112.022222,5580,3980.32
934,3000,1000,111.05,5670,3717.44
935,2000,1000,108.066667,5460,2386.51
936,2000,1000,109.588889,5490,3040.24
937,3000,1000,109.538889,5220,2716.93
938,3000,1000,109.655556,5250,2794.85
939,3000,1000,109.983333,5160,2871.1
940,4000,1000,109.983333,5160,2838.78
941,3000,1000,112.15,4980,3590.08
942,3000,1000,112.827778,4920,3744.68
943,3000,1000,114.977778,4800,4265.67
944,2000,1000,116.122222,4530,4333.33
945,2000,1000,116.227778,4710,4535.01
946,2000,1000,115.316667,4800,4362.19
947,2000,1000,116.55,4500,4418.85
948,2000,1000,117.427778,4590,4746.28
949,2000,1000,117.844444,4500,4764.47
950,2000,1000,117.455556,4200,4349.92
951,2000,1000,117.311111,4320,4437.18
952,2000,1000,115.205556,4500,4059.88
953,1000,1000,114.188889,4620,3889.46
954,1000,1000,112.172222,5010,3618.31
955,1000,1000,110.6,5280,3320.77
956,1000,1000,108.916667,5400,2743.87
957,2000,1000,109.422222,5310,2853.92
958,1000,1000,108.794444,5400,2686.91
959,2000,1000,108.044444,5340,2268.05
960,2000,1000,106.688889,5670,2101.69
961,1000,1000,106.666667,5580,2020.51
962,1000,1000,107.677778,5490,2347.14
963,1000,1000,107.177778,5400,2013.18
964,1000,1000,108.872222,5490,2829.41
965,1000,1000,111.066667,5310,3486.66
966,1000,1000,113.844444,5010,4115.4
967,1000,1000,117.155556,4740,4824.83
968,1000,1000,118.888889,4350,4875.22
969,1000,1000,120.044444,4110,4888.04
970,2000,1000,121.177778,3960,4975.93
971,3000,1000,120.277778,3900,4692.28
972,3000,1000,119.211111,4170,4753.21
973,3000,1000,120.183333,4080,4885.98
974,3000,1000,119.338889,3930,4509.44
975,3000,1000,117.961111,4260,4539.85
976,3000,1000,116.311111,4530,4384.1
977,3000,1000,115.244444,4470,4043.13
978,2000,1000,111.344444,5070,3412.64
979,2000,1000,112.111111,4830,3470.8
980,2000,1000,110.705556,5010,3182.33
981,2000,1000,109.4,5280,2685.51
982,2000,1000,109.283333,5400,2857.79
983,1000,1000,106.783333,5670,2282.05
984,2000,1000,107.85,5340,2332.29
985,2000,1000,106.805556,5430,2021.68
986,2000,1000,107.305556,5340,2153.63
987,2000,1000,106.233333,5550,1723.34
988,3000,1000,108.85,5490,2641.21
989,3000,1000,111.894444,5160,3641.6
990,4000,1000,111.366667,5250,3540.72
991,2000,1000,113.961111,4980,4125.23
992,3000,1000,114.8,4710,4136.01
993,2000,1000,116.116667,4650,4446.59
994,2000,1000,114.144444,4950,4154.22
995,2000,1000,113.488889,4950,3961.69
996,2000,1000,113.794444,5160,4223.31
997,2000,1000,114,4770,3962.28
998,2000,1000,113.805556,4830,3956.4
999,2000,1000,112.861111,5040,3845.99
1000,2000,1000,112.288889,5160,3762.37
1001,2000,1000,110.15,5490,3306.26
1002,2000,1000,108.961111,5670,2844.62
1003,2000,1000,108.916667,5580,2815.1
1004,2000,1000,108.55,5610,2688.77
1005,1000,1000,106.944444,5670,2155.89
1006,1000,1000,105.855556,5790,1793.09
1007,3000,1000,110.511111,5700,3554.86
1008,1000,1000,105.811111,5880,1812.24
1009,1000,1000,105.277778,5880,1413.93
1010,1000,1000,104.816667,5790,1245.33
1011,2000,1000,105.188889,6000,1524.87
1012,2000,1000,108.938889,5790,3070.87
1013,2000,1000,110.005556,5760,3419.5
1014,2000,1000,112.783333,5310,4027.52
1015,2000,1000,115.005556,5010,4460.55
1016,2000,1000,116.95,4650,4676.51
1017,2000,1000,117.2,4890,4990.41
1018,2000,1000,117.733333,4560,4797.93
1019,3000,1000,117.394444,4590,4737.2
1020,3000,1000,117.761111,4680,4931.91
1021,2000,1000,118.666667,4830,5349.49
1022,2000,1000,117.805556,4500,4754.08
1023,2000,1000,117.55,4590,4779.57
1024,3000,1000,112.866667,5490,4191.19
1025,2000,1000,113.2,5370,4205.78
1026,2000,1000,112.222222,5400,3916
1027,3000,1000,111.694444,5580,3871.8
1028,3000,1000,111.677778,5460,3783.13
1029,3000,1000,110.511111,5670,3536.15
1030,3000,1000,111.044444,5670,3715.57
1031,3000,1000,110.555556,5700,3569.89
1032,3000,1000,110.6,5790,3641.52
1033,3000,1000,110.577778,5790,3633.89
1034,3000,1000,110.555556,5790,3626.26
1035,3000,1000,110.05,5790,3452.58
1036,3000,1000,111.066667,5790,3801.84
1037,3000,1000,112.15,5610,4044.25
1038,3000,1000,113.838889,5490,4507.88
1039,3000,1000,113.888889,5310,4375.83
1040,2000,1000,114.872222,5070,4473.86
1041,2000,1000,116.955556,4920,4949.67
1042,2000,1000,116.027778,5160,4907.06
1043,2000,1000,117.111111,4770,4842.79
1044,2000,1000,118.688889,4830,5355.86
1045,2000,1000,118.677778,4500,4986.97
1046,2000,1000,118.572222,4500,4958.78
1047,2000,1000,117.705556,4590,4821.93
1048,2000,1000,117.077778,4770,4833.35
1049,2000,1000,114.155556,5130,4308.67
1050,2000,1000,112.661111,5340,4011.55
1051,2000,1000,111.505556,5430,3706.86
1052,2000,1000,110.838889,5580,3588.54
1053,2000,1000,108.85,5790,3040.33
1054,1000,1000,108.6,5790,2954.44
1055,1000,1000,108.494444,5790,2918.18
1056,1000,1000,107.666667,5880,2502.24
1057,5000,1000,106.627778,5880,2312.3
1058,5000,1000,106.4,5880,2232.83
1059,5000,1000,107.088889,6000,2523.64
1060,1000,1000,109.872222,6000,3476.93
1061,1000,1000,113.622222,5550,4485.8
1062,2000,1000,116.044444,5160,4912.17
1063,2000,1000,117.827778,5100,5394.69
1064,2000,1000,118.733333,4710,5235.22
1065,2000,1000,119.955556,4590,5434.7
1066,2000,1000,120.027778,4380,5204.82
1067,2000,1000,121.072222,4530,5663.79
1068,2000,1000,121.161111,4380,5499.35
1069,2000,1000,122.177778,4080,5368.8
1070,2000,1000,121.211111,4230,5323.56
1071,2000,1000,121.183333,4260,5354.3
1072,2000,1000,119.005556,4560,5142.14
1073,2000,1000,117.455556,4680,4847.06
1074,2000,1000,112.844444,5310,4046.77
1075,2000,1000,113.8,5190,4249.57
1076,2000,1000,113.138889,5280,4116.15
1077,2000,1000,112.622222,5340,3999.22
1078,1000,1000,110.511111,5610,3498.73
1079,2000,1000,109.872222,5640,3213.47
1080,2000,1000,109.861111,5670,3069.83
1081,2000,1000,109.444444,5790,3244.54
1082,2000,1000,107.805556,5790,2681.52
1083,2000,1000,109.977778,5790,3427.77
1084,2000,1000,112.644444,5700,4276.35
1085,2000,1000,114.855556,5340,4706.83
1086,2000,1000,117.733333,5070,5334.54
1087,2000,1000,118.861111,4560,5103.06
1088,2000,1000,119.883333,4470,5273.46
1089,2000,1000,120.094444,4050,4828.7
1090,2000,1000,120.094444,4200,5007.54
1091,2000,1000,121.144444,3960,4968.1
1092,2000,1000,121.227778,3960,4987.68
1093,2000,1000,120.822222,4080,5040.64
1094,2000,1000,120.916667,4140,5137.97
1095,2000,1000,117.605556,4320,4512.66
1096,2000,1000,115.172222,4800,4321.05
1097,2000,1000,114.083333,4920,4111.21
1098,2000,1000,112.661111,5100,3831.25
1099,2000,1000,112.616667,5040,3772.89
1100,2000,1000,111.75,5310,3701.96
1101,3000,1000,111.577778,5340,3668.3
1102,2000,1000,110.488889,5520,3435.32
1103,2000,1000,108.7,5760,2973.31
1104,3000,1000,108.983333,5790,2709.19
1105,2000,1000,109.466667,5670,2833.4
1106,2000,1000,109.027778,5610,2663.8
1107,3000,1000,107.916667,5670,2432.5
1108,3000,1000,110.994444,5430,3542.19
1109,2000,1000,112.211111,5220,3782.03
1110,3000,1000,112.827778,5160,3927.35
1111,3000,1000,112.411111,5370,3954.43
1112,2000,1000,113.255556,5250,4129.11
1113,2000,1000,114.172222,5130,4313.74
1114,3000,1000,117.294444,4860,4987.03
1115,3000,1000,117.672222,4890,5127.42
1116,4000,1000,113.4,5220,4150.25
1117,3000,1000,112.8,5490,4169.47
1118,3000,1000,113.333333,5370,4248.27
1119,3000,1000,114.216667,5250,4428.49
1120,3000,1000,114.055556,5280,4403.32
1121,3000,1000,112.877778,5520,4217.73
1122,3000,1000,112.733333,5490,4147.76
1123,2000,1000,110.122222,5760,3459.37
1124,2000,1000,109.822222,5760,3294.19
1125,2000,1000,109.522222,5760,3149.89
1126,2000,1000,109.427778,5790,2964.94
1127,1000,1000,110.272222,5700,3474.07
1128,2000,1000,107.788889,5880,2717.39
1129,2000,1000,106.744444,5880,2353
1130,5000,1000,107.022222,5880,2449.91
1131,1000,1000,107.161111,6000,2549.36
1132,1000,1000,109.916667,6000,3370.13
1133,3000,1000,111.272222,5760,3852.39
1134,3000,1000,113.083333,5430,4215.19
1135,3000,1000,115.394444,5100,4658.36
1136,3000,1000,117.594444,4860,5073.53
1137,2000,1000,121.205556,4440,5586.39
1138,2000,1000,121.227778,4200,5289.96
1139,2000,1000,122.188889,4230,5568.97
1140,2000,1000,122.872222,3960,5374.06
1141,2000,1000,122.333333,4140,5485.96
1142,2000,1000,122.272222,3900,5153.79
1143,2000,1000,121.25,4410,5560.28
1144,2000,1000,118.144444,4530,4876.86
1145,2000,1000,117.616667,4620,4829.08
1146,2000,1000,114.955556,5010,4445.69
1147,2000,1000,113.755556,5160,4211.4
1148,2000,1000,112.961111,5190,3991.24
1149,1000,1000,111.605556,5400,3718.42
1150,1000,1000,109.983333,5580,3305.28
1151,3000,1000,111.994444,5250,3736.27
1152,1000,1000,109.844444,5790,3287.49
1153,1000,1000,109.822222,5670,3195.99
1154,2000,1000,109.5,5670,3095.06
1155,2000,1000,109.916667,5580,3081.8
1156,2000,1000,112.2,5550,4017.46
1157,2000,1000,115.016667,5160,4597.5
1158,2000,1000,117.922222,4920,5231.86
1159,2000,1000,120.116667,4770,5693.42
1160,2000,1000,122.194444,4230,5570.36
1161,3000,1000,122.827778,4110,5566.78
1162,3000,1000,122.938889,4020,5471.38
1163,3000,1000,123.044444,3870,5291.47
1164,3000,1000,122.961111,4110,5599.3
1165,3000,1000,124.005556,3960,5640.35
1166,3000,1000,123.111111,3990,5471.32
1167,3000,1000,121.361111,4050,5133.08
1168,3000,1000,119.211111,4290,4890
1169,3000,1000,117.966667,4560,4861.06
1170,3000,1000,116.227778,4860,4679.44
1171,3000,1000,115.05,5010,4473.76
1172,3000,1000,114.455556,5100,4374.25
1173,3000,1000,113.872222,5160,4247.12
1174,3000,1000,112.755556,5220,3950.65
1175,3000,1000,114.027778,5370,4469.53
1176,3000,1000,111.688889,5400,3745.12
1177,4000,1000,111.711111,5400,3752.24
1178,3000,1000,112.094444,5370,3853.53
1179,3000,1000,112.827778,5280,4018.69
1180,3000,1000,113.961111,5280,4373.74
1181,3000,1000,117.422222,4830,4992.86
1182,3000,1000,118.816667,4950,5526.46
1183,3000,1000,121.016667,4710,5873.32
1184,3000,1000,120.222222,4590,5507.32
1185,3000,1000,121.25,4470,5635.93
1186,2000,1000,122.805556,4560,6170.27
1187,3000,1000,123.816667,4230,5977.51
1188,3000,1000,123.861111,4170,5903.72
1189,2000,1000,122.633333,4260,5720.8
1190,2000,1000,120.6,4830,5903.55
1191,2000,1000,117.65,4830,5058.14
1192,2000,1000,116.072222,5190,4949.28
1193,2000,1000,114.955556,5400,4791.76
1194,2000,1000,114.955556,5370,4765.14
1195,3000,1000,114.883333,5370,4742.13
1196,3000,1000,114.861111,5340,4708.59
1197,3000,1000,114.4,5400,4613.76
1198,3000,1000,114.377778,5340,4555.46
1199,2000,1000,110.755556,5850,3733.25
1200,3000,1000,112.777778,5580,4230.47
1201,4000,1000,112.266667,5700,4148.59
1202,3000,1000,111.877778,5730,4038.21
1203,3000,1000,112.272222,5790,4216
